"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"0500000US01003","Baldwin County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01015","Calhoun County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01043","Cullman County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01049","DeKalb County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01051","Elmore County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01055","Etowah County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01069","Houston County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01073","Jefferson County, Alabama","308429","6033","262717","6177","237949","6149","24768","3744","18755","3619","3580","1152","1312","845","1100","886","21","47","1484","809","1451","807","0","210","0","210","0","210","33","57","204","242","151","200","798","521","6005","1383","4882","1518","32188","3002",
"0500000US01077","Lauderdale County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01081","Lee County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01083","Limestone County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01089","Madison County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01095","Marshall County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01097","Mobile County, Alabama","182609","4096","160518","4790","145889","4709","14629","2503","11118","2452","1790","749","853","445","527","336","341","255","750","410","502","302","0","210","0","210","248","369","0","210","0","210","106","125","268","193","2300","998","1494","699","17173","2550",
"0500000US01101","Montgomery County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01103","Morgan County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01115","St. Clair County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01117","Shelby County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01121","Talladega County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01125","Tuscaloosa County, Alabama","110207","4325","95636","4298","83614","3903","12022","2531","8350","1965","2881","1712","530","460","226","318","35","60","1379","1024","1379","1024","0","210","0","210","0","210","0","210","0","210","238","303","564","523","2699","1179","924","661","8767","2229",
"0500000US02020","Anchorage Municipality, Alaska","150083","4500","124422","4609","108373","4234","16049","2998","12858","2803","921","588","926","1106","854","769","490","423","1738","790","1738","790","0","170","0","170","0","170","0","170","976","1063","43","73","502","381","4432","2319","4444","1606","13526","2268",
"0500000US02090","Fairbanks North Star Borough, Alaska","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US02170","Matanuska-Susitna Borough, Alaska","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04001","Apache County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04003","Cochise County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04005","Coconino County, Arizona","69754","2756","52144","3048","44814","3333","7330","1606","5539","1258","950","522","786","629","55","71","0","232","1295","456","1295","456","0","232","0","232","0","232","0","232","104","173","156","185","1773","1326","5748","1557","466","405","8068","1294",
"0500000US04013","Maricopa County, Arizona","2288405","16030","1724539","19963","1493443","19565","231096","11426","161552","9068","41677","6000","14926","3234","10268","3352","2673","1003","29699","4167","25591","4004","127","148","407","418","3391","1109","183","309","3947","1212","4657","1261","10383","2094","31530","4817","35152","4303","448498","13223",
"0500000US04015","Mohave County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04017","Navajo County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04019","Pima County, Arizona","492144","7951","396036","9130","344392","9802","51644","4373","36864","4193","9826","2186","3196","1137","1152","769","606","467","9850","2350","9146","2292","260","297","0","232","66","107","378","342","639","442","1286","620","4012","1007","7720","2037","4268","1106","68333","5534",
"0500000US04021","Pinal County, Arizona","198464","5578","156865","5707","135162","6102","21703","3752","15924","3299","3398","2177","1972","1082","386","397","23","43","103","142","103","142","0","232","0","232","0","232","0","232","0","232","443","253","1092","929","4174","1874","2305","1146","33482","3886",
"0500000US04025","Yavapai County, Arizona","97089","3774","75543","3737","63768","3802","11775","2384","8448","2205","2850","1296","297","215","101","124","79","132","145","12","145","12","0","232","0","232","0","232","0","232","108","133","211","197","644","431","1941","687","1351","668","17146","1990",
"0500000US04027","Yuma County, Arizona","79772","3412","71698","3501","63617","3479","8081","2337","5640","1972","880","515","848","596","401","488","312","270","339","486","339","486","0","232","0","232","0","232","0","232","69","133","249","197","89","95","1205","462","311","194","5812","1661",
"0500000US05007","Benton County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05031","Craighead County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05045","Faulkner County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05051","Garland County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05069","Jefferson County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05085","Lonoke County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05119","Pulaski County, Arkansas","184659","5526","154880","5974","137418","5990","17462","2581","13059","2643","2480","905","1124","763","305","277","494","373","2902","1421","2902","1421","0","208","0","208","0","208","0","208","19","33","156","151","238","194","2483","1294","634","414","23347","3172",
"0500000US05125","Saline County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05131","Sebastian County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05143","Washington County, Arkansas","132977","3706","115539","4027","102478","4275","13061","2331","9306","2008","2672","1157","702","452","155","160","226","245","293","235","293","235","0","208","0","208","0","208","0","208","109","141","420","336","477","385","1417","514","2127","1309","12595","2041",
"0500000US05145","White County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06001","Alameda County, California","826474","10757","527734","10851","452339","10742","75395","5542","56385","3918","13838","3425","3065","1344","1821","705","286","283","74554","4758","25253","3326","35648","3776","8638","2119","1288","489","3727","983","1906","853","1080","431","14465","2404","26933","2737","11520","2129","168282","8059",
"0500000US06007","Butte County, California","92794","3375","77549","4073","66996","3996","10553","2160","7402","1748","1835","1204","454","327","683","535","179","277","910","418","847","418","63","4","0","221","0","221","0","221","0","221","152","146","1256","613","2393","951","1242","688","9292","1648",
"0500000US06013","Contra Costa County, California","560086","7855","401743","8436","341396","8182","60347","5743","43121","4418","11522","2646","3690","1455","1247","550","767","472","35857","3662","7968","1422","19058","2889","7052","1690","929","776","850","453","1242","884","1201","522","2297","858","10578","1860","7797","2064","99371","5645",
"0500000US06017","El Dorado County, California","87630","3306","65105","3551","58335","3097","6770","1837","3801","1297","1820","1327","709","531","419","454","21","3","457","355","279","320","73","7","0","221","11","5","94","143","0","221","60","105","351","391","2377","1002","2554","1436","16726","2371",
"0500000US06019","Fresno County, California","426020","8692","366519","8742","313710","8567","52809","4656","33379","3860","10175","1899","3597","1434","3291","1841","2367","1547","4344","1331","3809","1247","112","183","312","505","111","186","0","221","43","72","745","394","447","315","7423","1740","6735","1694","39764","4462",
"0500000US06023","Humboldt County, California","58470","2886","47363","2888","40397","3164","6966","2185","4638","1905","1409","887","120","82","398","400","401","362","441","384","441","384","0","221","0","221","0","221","0","221","0","221","75","123","797","508","3318","1481","365","279","6111","1273",
"0500000US06025","Imperial County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06029","Kern County, California","367442","7604","334298","7518","285716","7119","48582","5097","32107","3945","9836","2092","3797","1267","1434","682","1408","618","1519","731","1519","731","0","221","0","221","0","221","0","221","587","583","182","187","324","181","4072","1100","4035","1273","22425","3373",
"0500000US06031","Kings County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06033","Lake County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06037","Los Angeles County, California","4749934","23908","3622186","23729","3152184","21876","470002","12793","341889","11270","78248","6066","28320","4061","14994","3027","6551","1700","194530","8028","165494","7627","17071","2599","5650","1551","4333","1131","1982","1038","13066","2474","9777","1670","27349","3568","118196","6571","68583","5337","696247","14285",
"0500000US06039","Madera County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06041","Marin County, California","121331","3704","75757","4238","67085","4109","8672","2006","7098","1976","1431","657","79","79","64","108","0","221","4750","1168","2332","1045","49","80","105","179","0","221","2264","763","245","363","125","199","1831","928","5084","1245","1664","832","31875","2945",
"0500000US06045","Mendocino County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
