"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"0500000US01003","Baldwin County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01015","Calhoun County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01043","Cullman County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01049","DeKalb County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01051","Elmore County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01055","Etowah County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01069","Houston County, Alabama","49029","1512","45885","1553","41389","1748","4496","875","3587","820","653","413","120","88","119","115","17","27","126","142","126","142","0","208","0","208","0","208","0","208","30","35","74","65","119","130","95","61","362","195","2338","642",
"0500000US01073","Jefferson County, Alabama","310752","5525","267677","6523","240906","7325","26771","3299","20502","3145","3168","1052","2347","1048","0","208","754","549","2253","1008","1999","1049","254","405","0","208","0","208","0","208","564","439","34","59","468","475","3883","1048","2164","1035","33709","3293",
"0500000US01077","Lauderdale County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01081","Lee County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01083","Limestone County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01089","Madison County, Alabama","202976","4682","167183","5266","152528","4980","14655","2991","10647","2349","2384","1129","1525","1246","35","59","64","139","555","458","555","458","0","208","0","208","0","208","0","208","365","360","288","290","0","208","1521","568","3129","2133","29935","3889",
"0500000US01095","Marshall County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01097","Mobile County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01101","Montgomery County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01103","Morgan County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01115","St. Clair County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01117","Shelby County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01121","Talladega County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US01125","Tuscaloosa County, Alabama","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US02020","Anchorage Municipality, Alaska","150599","3835","122863","4092","105961","4085","16902","2533","12644","2063","2535","1172","1230","967","395","481","98","140","2051","998","2051","998","0","170","0","170","0","170","0","170","1256","1023","264","243","625","346","2993","861","2680","941","17867","2188",
"0500000US02090","Fairbanks North Star Borough, Alaska","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US02170","Matanuska-Susitna Borough, Alaska","49548","1895","39670","1911","34399","1845","5271","1112","4056","1010","515","364","425","317","109","106","166","150","80","96","80","96","0","170","0","170","0","170","0","170","33","52","0","170","37","63","1290","599","2493","761","5945","992",
"0500000US04001","Apache County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04003","Cochise County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04005","Coconino County, Arizona","68210","2351","53837","2569","45943","2664","7894","2016","5376","1507","1163","945","653","598","509","461","193","257","1248","625","1248","625","0","228","0","228","0","228","0","228","0","228","98","173","837","455","5251","1186","314","228","6625","1057",
"0500000US04013","Maricopa County, Arizona","2251642","18434","1641740","18978","1421356","19043","220384","10350","162484","8734","37904","4313","11268","2755","6191","1683","2537","1591","20741","3092","17966","2963","933","670","210","268","1506","629","126","161","6069","2196","5440","1545","10758","2297","30602","3127","36481","4112","499811","12871",
"0500000US04015","Mohave County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04017","Navajo County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04019","Pima County, Arizona","472991","7281","377405","7832","331805","7625","45600","4822","36122","4791","5977","1523","1728","784","1476","672","297","191","5111","1282","5059","1279","52","86","0","228","0","228","0","228","934","755","1109","638","4480","1308","10977","1940","3787","1620","69188","4112",
"0500000US04021","Pinal County, Arizona","193013","5885","155999","6983","137202","6219","18797","4127","14353","3964","2255","981","1145","931","830","671","214","396","251","277","251","277","0","228","0","228","0","228","0","228","0","228","642","440","322","358","2061","953","2178","996","31560","3574",
"0500000US04025","Yavapai County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US04027","Yuma County, Arizona","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05007","Benton County, Arkansas","154832","3264","125184","4371","113605","4554","11579","2827","9548","2852","1399","733","284","297","348","344","0","208","230","86","230","86","0","208","0","208","0","208","0","208","0","208","0","208","282","276","2410","1153","1527","767","25199","2512",
"0500000US05031","Craighead County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05045","Faulkner County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05051","Garland County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05069","Jefferson County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05085","Lonoke County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05119","Pulaski County, Arkansas","183674","6108","155942","5971","145570","5855","10372","2371","8483","2252","1177","625","50","86","414","411","248","243","1277","753","1277","753","0","208","0","208","0","208","0","208","224","308","118","103","142","191","2781","1055","2473","1241","20717","2921",
"0500000US05125","Saline County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05131","Sebastian County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US05143","Washington County, Arkansas","124036","3407","105791","3688","95875","3935","9916","2070","7401","1835","1833","1038","603","403","19","32","60","97","875","511","875","511","0","208","0","208","0","208","0","208","0","208","264","249","317","246","2755","728","573","421","13461","2255",
"0500000US05145","White County, Arkansas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06001","Alameda County, California","835685","9162","495616","8776","430950","8297","64666","5877","50841","5436","10113","2452","2229","1049","1280","706","203","239","57111","4263","17073","1948","31117","3543","4699","1053","910","491","3312","980","3758","1824","1181","702","11582","2198","21924","2675","10485","2219","234028","8204",
"0500000US06007","Butte County, California","91681","3637","75064","3928","67547","3724","7517","1852","5829","1828","817","418","595","415","258","220","18","5","439","334","268","259","0","218","99","147","0","218","72","120","0","218","648","737","718","429","3274","1186","129","124","11409","1872",
"0500000US06013","Contra Costa County, California","555483","7182","390453","9121","333309","8407","57144","5298","42207","3872","11394","2610","2103","720","968","590","472","356","25259","3279","5811","1595","14230","2358","3884","1779","703","459","631","296","359","345","1432","851","2317","757","13386","2131","7118","1659","115159","5481",
"0500000US06017","El Dorado County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06019","Fresno County, California","436541","8479","367532","7898","318643","8100","48889","5262","25463","3006","11725","3154","5056","3196","5243","2155","1402","743","2607","1106","2607","1106","0","218","0","218","0","218","0","218","464","404","276","254","1933","1047","6983","1551","7406","2312","49340","5068",
"0500000US06023","Humboldt County, California","61031","2830","50258","2785","44200","2835","6058","1354","4486","1222","919","519","411","369","242","325","0","218","605","314","605","314","0","218","0","218","0","218","0","218","0","218","0","218","701","393","3744","997","189","161","5534","1303",
"0500000US06025","Imperial County, California","62467","3073","55640","3329","48705","3304","6935","1622","4776","1421","755","490","1025","728","310","275","69","101","153","180","153","180","0","218","0","218","0","218","0","218","50","92","355","248","272","302","1334","773","1840","992","2823","885",
"0500000US06029","Kern County, California","366139","6897","331167","6903","286992","7417","44175","4773","31134","4197","8430","2297","2766","1011","1320","826","525","390","1177","669","950","637","0","218","227","274","0","218","0","218","223","238","611","441","399","320","3587","1106","3566","1160","25409","3354",
"0500000US06031","Kings County, California","59245","3342","52907","3326","44676","3199","8231","2251","4249","1433","2133","1704","880","778","838","752","131","169","364","207","70","118","203","11","0","218","0","218","91","159","0","218","0","218","582","600","1895","921","715","604","2782","1096",
"0500000US06033","Lake County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06037","Los Angeles County, California","4761686","22159","3527562","24200","3055959","24296","471603","14338","339018","11612","75445","5882","33247","4753","16459","3088","7434","1620","181582","8786","158187","8115","15069","2264","3932","1104","2983","1032","1411","678","14652","2137","11134","1820","27698","3287","120238","6728","68377","4942","810443","15093",
"0500000US06039","Madera County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US06041","Marin County, California","122594","4141","68395","4837","61421","4538","6974","1879","5753","1754","855","538","366","473","0","218","0","218","6147","2338","4813","2166","0","218","0","218","0","218","1334","659","0","218","120","210","1831","838","4329","1190","1648","992","40124","3062",
"0500000US06045","Mendocino County, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
